page	claim	claim_label	tags	claim_source_domain	claim_source_url	date
https://www.emergent.info/Shane-Smith-steak	Claim: Vice Media CEO Shane Smith paid $300,000 for a Las Vegas dinner	unverified	['Las Vegas', 'Shane Smith', 'VICE Media']	https://www.bloomberg.com/	https://www.bloomberg.com/news/articles/2015-02-18/vice-s-shane-smith-spent-300-000-on-vegas-feast-after-blackjack	2015/02/20
https://www.emergent.info/bride-marries-wedding-guest	Claim: An Indian bride married a guest at her wedding after her fiance had a seizure and collapsed	unverified	['Epilepsy', 'India', 'Marriage']	https://timesofindia.indiatimes.com/	https://timesofindia.indiatimes.com/City/Bareilly/Groom-unwell-bride-weds-guest-in-fit-of-rage/articleshow/46277810.cms	2015/02/18
https://www.emergent.info/ISIS-harvesting-organs	Claim: ISIS is harvesting and selling human organs to help fund its operations	unverified	['Iraq', 'ISIS', 'Medicine', 'Organ Harvesting']	https://www.al-monitor.com/	https://www.al-monitor.com/pulse/security/2014/12/islamic-state-financing-funding-human-trafficking-extortion.html#	2015/02/18
https://www.emergent.info/20-year-old-McDonalds-burger	Claim: Two Australian men kept a McDonald's Quarter Pounder with Cheese for 20 years	unverified	"['Australia', 'Food', 'Hamburger', ""McDonald's"", 'Quarter Pounder']"	https://www.facebook.com/	https://www.facebook.com/pages/Can-This-20-Year-Old-Burger-Get-More-Likes-Than-Kanye-West/1393460647629934?fref=nf	2015/02/17
https://www.emergent.info/tbs-speeds-up-Seinfeld	Claim: TBS speeds up Seinfeld episodes to fit in more commercials	unverified	['Seinfeld', 'TBS', 'TV']	https://www.avsforum.com/	https://www.avsforum.com/forum/34-hdtv-programming/1490528-tbs-speeds-up-seinfeld-full-7-5-percent-here-proof.html	2015/02/17
https://www.emergent.info/marines-weapons-yemen	Claim: The final Marines to leave the U.S. embassy in Yemen handed their weapons over to Houthi rebels	false	['Fox News', 'Marines', 'Megan Kelly', 'Yemen']	https://www.breitbart.com/	https://www.breitbart.com/video/2015/02/11/report-marines-ordered-by-state-dept-to-surrender-weapons-in-us-embassy-evac-in-yemen/	2015/02/14
https://www.emergent.info/Star-Wars-early-summer-release	Claim: J.J. Abrams wants a summer release date for 'Star Wars: Episode VII'	false	['iKwiz', 'J.J. Abrams', 'Star Wars', 'Video', 'YouTube']	https://ikwiz.com/	https://ikwiz.com/article.asp?id=9173&name=J.J.+Abrams+Asks+Disney+To+Move+Up+%27Star+Wars%3A+The+Force+Awakens+Release%27+Date+	2015/02/12
https://www.emergent.info/feminist-blogger-abortion	Claim: A woman aborted a fetus after discovering it was male	unverified	['Abortion', 'Blogging', 'Feminism', 'Hoaxes']	https://injusticestories.com/	https://injusticestories.com/i-aborted-my-baby-because-it-was-a-boy/	2015/02/11
https://www.emergent.info/ISIS-claims-death-Kayla-Mueller	Claim: American hostage Kayla Mueller was killed in a coalition bombing campaign against ISIS	unverified	['Airstrikes', 'ISIS', 'Jordan', 'Kayla Mueller', 'Syria', 'United States of America']	https://ent.siteintelgroup.com/	https://ent.siteintelgroup.com/Statements/is-claims-american-female-hostage-killed-in-jordanian-airstrike.html	2015/02/06
https://www.emergent.info/brokaw-wants-williams-fired	Claim: Tom Brokaw wants Brian Williams fired	false	['Brian Williams', 'NBC', 'Tom Brokaw']	https://pagesix.com/	https://pagesix.com/2015/02/05/tom-brokaw-wants-brian-williams-fired/	2015/02/06
https://www.emergent.info/ISIS-treasurer-stole-money	Claim: An ISIS treasurer stole money from the organization and fled	unverified	['ISIS', 'Syria', 'Turkey']	https://www.almasryalyoum.com/	https://www.almasryalyoum.com/news/details/648097	2015/02/06
https://www.emergent.info/King-of-Jordan-airstrikes-ISIS	Claim: Jordan's King Abdullah II will participate in air strikes against ISIS	false	['ISIS', 'Jordan', 'King Abdullah II']	https://www.annaharkw.com/	https://www.annaharkw.com/annahar/Article.aspx?id=525170	2015/02/05
https://www.emergent.info/penis-acid-attack	Claim: A 17-year-old poured acid her boyfriend's genitals after their sex tape went viral	unverified	['Acid', 'AENS', 'Sex Tape', 'South Africa']	https://www.timeslive.co.za/	https://www.timeslive.co.za/local/2015/02/02/girl-destroys-boyfriends-penis-in-acid-attack-after-video-of-them-having-sex-goes-viral	2015/02/03
https://www.emergent.info/student-suspended-Hobbit-magic	Claim: A fourth-grade student from Texas was suspended after threatening another student with magic 	unverified	['Magic', 'Texas', 'The Hobbit', 'The Lord of the Rings']	https://www.oaoa.com/	https://www.oaoa.com/news/education/article_6b47c224-a8d2-11e4-8989-1f5b0d13dadd.html	2015/02/02
https://www.emergent.info/taliban-five-Bergdahl-exchange-fighting-again	Claim: At least one of the 'Taliban Five' exchanged for soldier Bowe Bergdahl is trying to return to militancy	unverified	['Bowe Bergdahl', 'Prisoner Exchange', 'Taliban']	https://www.cnn.com/	https://www.cnn.com/2015/01/29/politics/bergdahl-swap-prisoner-militant-activity/	2015/01/30
https://www.emergent.info/McDondalds-pizza-still-being+served	Claim: Two locations in the U.S. are still serving the original McDonald's pizza	false	"[""McDonald's"", 'McPizza', 'Ohio', 'Pizza', 'West Virginia']"	https://o.canada.com/	https://o.canada.com/life/food-drink/attention-children-of-the-90s-you-can-still-get-mcdonalds-pizza	2015/01/29
https://www.emergent.info/Texas-Sharia-law	Claim: A jurisdiction of Texas is now under Sharia law	false	['Dallas', 'Sharia Law', 'Texas']	https://www.breitbart.com/	https://www.breitbart.com/texas/2015/01/27/hold-islamic-tribunal-confirmed-in-texas-its-voluntary-says-attorney/	2015/01/29
https://www.emergent.info/michelle-obama-hair-saudi-arabia	Claim: Saudi TV blurred out Michelle Obama's uncovered face during a visit to the country	false	['Michelle Obama', 'Saudi Arabia', 'Video']			2015/01/28
https://www.emergent.info/IBM-job-cuts	Claim: IBM will cut more than 110,000 jobs this week	unverified	['IBM']	https://www.forbes.com/	https://www.forbes.com/sites/robertcringely/2015/01/22/next-weeks-bloodbath-at-ibm-wont-fix-the-real-problem/	2015/01/26
https://www.emergent.info/iphone-6-rumor	Claim: The iPhone 6s will have a dual-lens camera	unverified	['Apple', 'iPhone', 'iPhone 6']	https://money.udn.com/	https://money.udn.com/storypage.php?sub_id=5615&art_id=638904	2015/01/19
https://www.emergent.info/saudi-cleric-snowmen	Claim: A Saudi cleric declared that snowmen are anti-Islamic	true	['Religion', 'Saudi Arabia']	https://www.reuters.com/	https://www.reuters.com/article/2015/01/12/us-odd-saudi-snow-idUSKBN0KL15N20150112	2015/01/12
https://www.emergent.info/Ebola-rats-ghost-ship	Claim: A ghost ship filled with Ebola-infected rats is heading towards Florida.	false	['Ebola', 'Fake News', 'Hoaxes', 'World News Daily Report']	https://worldnewsdailyreport.com/	https://worldnewsdailyreport.com/ghost-ship-filled-with-ebola-ridden-rats-heading-for-florida/	2015/01/10
https://www.emergent.info/banksy-hebdo-charlie-cartoon	Claim: Artist Banksy drew a cartoon about the Charlie Hebdo murders	false	['Banksy', 'Cartoons']	https://instagram.com/	https://instagram.com/p/xkgkBSKlWu/?modal=true	2015/01/08
https://www.emergent.info/woman-cat-coat-hoax	Claim: An 85-year-old woman was arrested for making fur coats out of her neighbors' cats	false	['Animals', 'Fake News', 'Hoaxes', 'Texas']	https://worldnewsdailyreport.com/	https://worldnewsdailyreport.com/little-old-lady-arrested-for-making-fur-coats-with-neighbors-cats/	2015/01/07
https://www.emergent.info/bruno-mars-michel-jackson-son-hoax	Claim: A DNA test proved that Bruno Mars is Michael Jackson's son	false	['Bruno Mars', 'Celebrity Deaths', 'Fake News', 'Hoaxes']	https://empirenews.net/	https://empirenews.net/dna-results-confirm-michael-jackson-is-biological-father-of-bruno-mars/	2015/01/05
https://www.emergent.info/Hugh-Hefner-death-hoax	Claim: Playboy founder Hugh Hefner is dead	false	['Celebrity Deaths', 'Fake News', 'Hoaxes', 'Hugh Hefner']	https://nbctoday.co/	https://nbctoday.co/playboy-tycoon-hugh-hefner-passes-away-age-88.html	2014/12/29
https://www.emergent.info/sons-of-anarchy-movie	Claim: There will be a Sons of Anarchy film	false	['Sons of Anarchy', 'TV']	https://empirenews.net/	https://empirenews.net/kurt-sutter-announces-plans-for-sons-of-anarchy-movie-starring-charlie-hunnam-brad-pitt/	2014/12/24
https://www.emergent.info/mcdonalds-big-mac-hoax	Claim: McDonald's will stop serving the Big Mac	false	['Daily Buzz Live', 'Fake News', 'Hoaxes']	https://dailybuzzlive.com/	https://dailybuzzlive.com/mcdonalds-removing-big-mac-apple-pies-large-options/	2014/12/22
https://www.emergent.info/hackers-thank-sony-for-pulling-film	"Claim: The group behind the Sony hack sent a message to company execs praising their decision to pull ""The Interview"""	unverified	['Sony', 'The Interview']	https://money.cnn.com/	https://money.cnn.com/2014/12/19/media/insde-sony-hack-interview/index.html	2014/12/19
https://www.emergent.info/high-school-trader-worth-72-million	Claim: A N.Y. high schooler earned $72 million in the stock market	false	['NYC', 'Stock Market']	https://nymag.com/	https://nymag.com/news/articles/reasonstoloveny/2014/mohammed-islam-stock-trading/	2014/12/15
https://www.emergent.info/four-inch-iphone	Claim: Apple will launch a 4-inch iPhone in 2015	unverified	['Apple', 'Feng.com', 'iPhone']	https://www.feng.com/	https://www.feng.com/iPhone/news/2014-12-03/For-single--handed-operation-_601719.shtml	2014/12/08
https://www.emergent.info/robot-security-guards-microsoft	Claim: Robot security guards are patrolling a Microsoft campus in Silicon Valley	false	['Microsoft', 'Robots']	https://www.extremetech.com/	https://www.extremetech.com/extreme/194338-here-come-the-autonomous-robot-security-guards-what-could-possibly-go-wrong	2014/11/25
https://www.emergent.info/amazon-streaming-video	Claim: Amazon will launch an ad-supported video streaming service in early 2015	unverified	['Amazon', 'Video']	https://nypost.com/	https://nypost.com/2014/11/21/amazon-plans-a-streaming-video-alternative/	2014/11/23
https://www.emergent.info/teletubbies-baby	Claim: Jess Smith of Chatham, Kent was the smiling sun baby in the Teletubbies TV show	unverified	['Teletubbies', 'TV']	https://www.telegraph.co.uk/	https://www.telegraph.co.uk/news/newstopics/howaboutthat/11310883/The-baby-from-Teletubbies-reveals-herself.html	2014/12/24
https://www.emergent.info/video-game-resignation	"Claim: A developer quit his job with an X-rated message inserted in a video game called ""Electric Boogie"""	unverified	['Electric Boogie', 'Video', 'Video Games']			2014/12/16
https://www.emergent.info/axel-rose-dead	Claim: Guns N' Roses signer Axel Rose is dead	false	['Celebrity Deaths', 'Fake News', 'Hoaxes']	https://msnbc.website/	https://msnbc.website/axl-rose-found-dead-hollywood-home.html	2014/12/03
https://www.emergent.info/Cesar-Mill%C3%A1n-death-report	Claim: Cesar Millán, the Dog Whisperer, has died	false	['Celebrity Deaths', 'Hoaxes']	https://www.noticiasunam.com/	https://www.noticiasunam.com/2014/12/the-famous-dog-whisperer-cesar-millan.html	2014/12/03
https://www.emergent.info/lego-letter-to-parents	Claim: Lego sent a letter to parents in the 1970s  that had a powerful message about gender equality	true	['LEGO']			2014/11/24
https://www.emergent.info/lisa-bonet-tweet-cosby	Claim: Former Cosby Show actor Lisa Bonet tweeted about the accusations against Bill Cosby	false	['Bill Cosby', 'Twitter']	https://pagesix.com/	https://pagesix.com/2014/11/22/are-lisa-bonets-mysterious-tweets-hinting-at-cosby-scandal/	2014/11/24
https://www.emergent.info/vogue-offices-rats	Claim: Vogue magazine's new offices are infested with rats	unverified	['conde nast', 'rats', 'Vogue']	https://gawker.com/	https://gawker.com/vogue-s-shiny-new-office-has-a-big-rat-problem-1661685600?utm_campaign=socialflow_gawker_twitter&utm_source=gawker_twitter&utm_medium=socialflow	2014/11/21
https://www.emergent.info/big-bank-hank-death-report	Claim: Big Bank Hank of the Sugarhill Gang is dead	true	['Big Bank Hank', 'Celebrity Deaths', 'Sugarhill Gang']	https://www.tmz.com/	https://www.tmz.com/2014/11/11/sugarhill-gang-big-bank-hank-dies-cancer-dead-rappers-delight/	2014/11/11
https://www.emergent.info/led-zeppelin-contract	Claim:  Robert Plant ripped up an $800 million contract offer to reunite Led Zeppelin	false	['Led Zeppelin', 'Robert Plant']	https://www.mirror.co.uk/	https://www.mirror.co.uk/3am/celebrity-news/led-zeppelins-robert-plant-turns-4595788	2014/11/10
https://www.emergent.info/Macaulay-Culkin-death-hoax	Claim: Macaulay Culkin is dead	false	['Celebrity Deaths', 'Hoaxes', 'Macaulay Culkin']	https://msnbc.website/	https://msnbc.website/macaulay-culkin-found-dead-at-age-34.html	2014/11/09
https://www.emergent.info/did-nbc-meteorologist-relieve-himself	Claim: NBC meteorologist Mike Seidel was caught relieving himself on camera	false	['Brian Williams', 'Mike Seidel', 'NBC']	https://theconcourse.deadspin.com/	https://theconcourse.deadspin.com/did-nbc-nightly-news-go-live-to-a-man-who-was-taking-a-1653677899	2014/11/04
https://www.emergent.info/seth-rogen-woz	Claim: Seth Rogen will play Steve Wozniak in a film about Steve Jobs	true	['Apple', 'Seth Rogen', 'Steve Jobs']	https://variety.com/	https://variety.com/2014/film/news/seth-rogen-steve-wozniak-steve-jobs-biopic-1201338038/	2014/10/31
https://www.emergent.info/jose-canseco-shot	Claim: Jose Canseco was shot	true	['Jose Canseco']	https://www.8newsnow.com/	https://www.8newsnow.com/story/27147863/breaking-news-baseball-star-jose-canseco-hurt-in-accidental-shooting	2014/10/29
https://www.emergent.info/matt-Taibbi--first-look	Claim: Journalist Matt Taibbi has left First Look Media	true	['First Look Media', 'Matt Taibbi']	https://nymag.com/	https://nymag.com/daily/intelligencer/2014/10/matt-taibbi-disappears-from-omidyars-first-look.html	2014/10/28
https://www.emergent.info/paul-rudd-dallas-airport	Claim: Paul Rudd helped take down the Dallas airport homophobe	false	['Dallas/Fort Worth Airport', 'LGBQT', 'Paul Rudd']	https://wonkette.com/	https://wonkette.com/564538/oh-hey-paul-rudd-was-one-of-the-dallas-airport-homophobe-heroes-no-big#MLwKQZDQr37rR343.01	2014/10/27
https://www.emergent.info/judd-nelson-not-dead	Claim: Judd Nelson is dead	false	['Celebrity Deaths', 'Hoaxes', 'Judd Nelson']	https://foxnews.es/	https://foxnews.es/judd-nelson-found-dead-los-angeles-condo.html	2014/10/26
https://www.emergent.info/banksy-arrested-hoax	Claim: Anonymous street artist Banksy was arrested	false	[]	https://nationalreport.net/	https://nationalreport.net/banksy-arrested-identity-revealed/	2014/10/20
https://www.emergent.info/ESPN-domestic-violence-panel	Claim: ESPN planned a special domestic violence panel that didn't include any women	false	['ESPN', 'NFL']	https://www.esquire.com/	https://www.esquire.com/blogs/news/espn-has-a-women-problem?src=soc_fcbks	2014/09/29
https://www.emergent.info/rivers-selfie	Claim: Joan Rivers' doctor took a selfie during her operation	true	[]	https://www.cnn.com/	https://www.cnn.com/2014/09/16/showbiz/joan-rivers-clinic/index.html?sr=sharebar_twitter	2014/09/17
https://www.emergent.info/batmobile-stolen	Claim: The Batmobile was stolen	false	[]	https://www.bleedingcool.com/	https://www.bleedingcool.com/2014/09/12/has-the-batman-vs-superman-batmobile-been-stolen-in-detroit/	2014/09/12
https://www.emergent.info/nhl-vegas	Claim: The NHL will announce an expansion to Las Vegas in 2014	false	['Las Vegas', 'NHL']	https://www.theprovince.com/	https://www.theprovince.com/sports/Tony+Gallagher+Bettman+changed+tune+expansion/10150984/story.html	2014/08/27
https://www.emergent.info/north-korea-restaurant-scotland	Claim: North Korea plans to open a restaurant in Scotland	false	['Food', 'Kim Jong Un', 'North Korea', 'Scotland']	https://www.scotsman.com/	https://www.scotsman.com/news/scotland/top-stories/kim-jong-un-planning-scottish-restaurant-1-3658069	2014/01/13
https://www.emergent.info/scorpion-delays-plane	Claim: An Alaska Airlines plane was delayed when a scorpion stung a woman onboard	true	['Alaska Airlines', 'ESPN', 'Scorpions']	https://espn.go.com/	https://espn.go.com/mens-college-basketball/story/_/id/12328436/oregon-state-beavers-flight-delayed-scorpion-stings-woman-aboard-plane	2015/02/17
https://www.emergent.info/Kanye-boycott	Claim: Kanye West has been banned from future awards shows	false	['Boycott', 'Grammys', 'Kanye West', 'MTV Music Awards', 'Oscars']	https://adobochronicles.com/	https://adobochronicles.com/2015/02/09/kanye-west-barred-from-all-future-awards-shows/	2015/02/11
https://www.emergent.info/manson-fiance-wants-his-corpse	Claim: Charles Manson's fiance wanted to marry him to obtain custody of his corpse	unverified	['Charles Manson', 'Marriage']	https://nypost.com/	https://nypost.com/2015/02/08/charles-mansons-fiancee-wanted-to-marry-him-for-his-corpse-source/	2015/02/10
https://www.emergent.info/Korean-woman-hair-robot-vacuum	Claim: A South Korean woman's hair was accidentally eaten by a robot vacuum cleaner	true	['Hair', 'Robots', 'South Korea']	https://news.khan.co.kr/	https://news.khan.co.kr/kh_news/khan_art_view.html?artid=201502051134421&code=620100	2015/02/09
https://www.emergent.info/snowy-owl-killed-mate	Claim: A snowy owl killed her mate because his penis was too small	unverified	['Animals', 'CEN', 'Poland']	https://metro.co.uk/	https://metro.co.uk/2015/02/08/owl-kills-mate-because-he-has-a-small-penis-5054093/	2015/02/09
https://www.emergent.info/viral-photo-app-ranking-manipulation	Claim: Viral photo shows a worker at an app-ranking manipulation farm	unverified	['Applications', 'App Store', 'China', 'Photo']	https://www.weibo.com/	https://www.weibo.com/1652811601/C2Ac4hGw4?type=comment	2015/02/05
https://www.emergent.info/husband-hears-lost-voicemail-recording	Claim: A widower heard his dead wife's voice again after a company managed to recover a deleted voicemail recording	true	['Virgin Media', 'Voicemail']	https://youtu.be/	https://youtu.be/HY7gSAYAf8s	2015/01/30
https://www.emergent.info/miracle-cat-back-from-grave	Claim: A cat that was hit by a car and believed dead dug himself out of his grave	true	['Animals', 'Cats', 'Florida', 'Zombies']	https://humanesocietytampa.org/	https://humanesocietytampa.org/miracle-cat-comes-back-from-the-grave/	2015/01/28
https://www.emergent.info/Peruvian-catcallers-meet-their-mothers	Claim: A Video shows sexist Peruvian men being tricked into harassing their own mothers	false	['Everlast', 'Harassment', 'Natalia Málaga', 'Peru']	https://www.silbaleatumadre.com/	https://www.silbaleatumadre.com/	2015/01/27
https://www.emergent.info/Italian-nun-gave-birth	Claim: An nun in an Italian convent gave birth to a child 	unverified	['Italy', 'Nun', 'Pregnancy']	https://www.corriereadriatico.it/	https://www.corriereadriatico.it/MACERATA/san_severino_marche_suora_partorisce_ospedale_clausura_beb_amp_egrave/notizie/1136921.shtml	2015/01/25
https://www.emergent.info/Pizza-Delivery-Driver-Gets-%242000-tip	Claim: A Michigan pizza delivery guy received a $2,084 tip	true	['Pizza']	https://www.freep.com/	https://www.freep.com/story/news/local/michigan/2015/01/16/pizza-driver-tip-ann-arbor/21894497/	2015/01/21
https://www.emergent.info/Michele-Bachmann-MLK-gun-quote	"Claim: Michele Bachmann said ""If blacks had been allowed to own guns in the 1960s, Dr. [Martin Luther] King might well be alive today."""	false	['Fake News', 'Gun Control', 'Hoaxes', 'Martin Luther King Jr.', 'Michele Bachmann']			2015/01/21
https://www.emergent.info/boy-billed-for-missing-birthday	Claim: A 5-year-old boy was invoiced for missing a birthday party	true	['Birthday', 'Invoice']	https://www.plymouthherald.co.uk/	https://www.plymouthherald.co.uk/year-old-Plymouth-boy-gets-missing-school-friend/story-25884528-detail/story.html	2015/01/19
https://www.emergent.info/Boston-marathon-bomber-beaten	Claim: Boston marathon bombing suspect Dzhokhar Tsarnaev was severely beaten in prison	false	['Bombing', 'Boston', 'Boston Marathon', 'Dzhokhar Tsarnaev', 'Fake News', 'Hoaxes']	https://empirenews.net/	https://empirenews.net/accused-boston-marathon-bomber-severely-injured-in-prison-may-never-walk-or-talk-again/	2015/01/19
https://www.emergent.info/40-pound-baby	Claim: A 600-pound Australian woman gave birth to 40-pound baby	false	['Australia', 'Baby', 'Fake News', 'Pregnancy', 'World News Daily Report']	https://worldnewsdailyreport.com/	https://worldnewsdailyreport.com/australia-600-pound-woman-gives-birth-to-40-pound-baby/	2015/01/16
